2858,0
2512,0
1160,1
1255,1
1475,1
249,0
421,1
1860,1
2527,0
3519,0
1791,0
1969,0
1453,1
1584,0
3605,0
161,0
732,1
1480,0
981,1
2031,0
224,1
482,1
1060,1
3458,0
1659,0
2584,0
503,1
833,1
692,1
1838,0
2574,0
3422,0
920,1
446,1
2273,0
1884,0
3141,0
1220,1
2981,0
204,1
1719,0
216,1
251,1
1540,0
2975,0
1083,1
2203,0
1499,0
1374,1
523,1
2577,0
3592,0
116,1
1514,0
2442,0
3391,0
609,1
107,1
3213,0
1390,1
3481,1
3477,0
356,0
2874,0
1632,0
507,1
1029,1
2689,0
172,1
1849,0
1140,1
1633,0
2735,0
2330,0
898,1
829,1
660,1
327,1
1042,1
1069,1
1815,0
2406,0
703,1
1668,0
2117,0
3033,0
2187,0
2884,0
1551,0
427,1
964,1
1692,0
231,1
1536,0
1099,1
2349,1
3140,0
352,0
3559,0
935,1
2945,0
1377,0
2546,0
2604,0
2008,0
3111,0
404,1
1513,0
3218,0
3430,1
1464,1
2399,0
2494,0
3575,0
3360,0
2140,0
3389,0
498,1
1413,1
200,1
2751,0
1807,0
3295,0
1916,0
2486,0
463,1
1260,1
638,1
2468,0
3095,0
1793,0
4,1
2171,0
201,0
430,1
3061,0
1344,1
2314,1
1558,0
1460,1
1070,1
2817,0
994,1
295,1
1607,0
138,1
3023,0
1935,0
1794,0
928,1
1138,1
3402,0
1983,0
3421,0
3146,0
2198,0
2795,0
1349,0
338,1
408,1
402,1
2410,0
279,1
2413,0
803,1
1964,0
2312,0
3420,0
2176,0
2041,0
3085,0
3555,1
2358,0
1129,1
1120,1
3644,0
3126,0
2811,0
1922,0
1249,0
394,0
707,1
3180,0
3372,0
3057,0
2724,0
3040,0
2649,0
1216,0
2639,0
695,1
812,1
2372,0
2714,0
3648,0
2393,0
2576,0
996,0
993,1
782,1
1831,0
1575,0
122,1
3200,0
339,1
3027,0
289,1
1213,1
1543,0
3203,0
1461,0
196,1
881,1
2624,0
758,1
1767,0
511,0
2133,0
3366,0
1512,0
769,1
2443,0
3107,0
2732,0
1535,0
305,1
827,1
47,0
2361,1
434,1
3018,0
837,1
2676,0
1566,1
2645,0
146,1
689,1
3658,0
3117,0
1132,1
1081,1
2984,0
1357,0
604,1
173,1
38,1
3106,1
1091,1
1072,1
3157,0
2472,0
1493,0
2072,0
1011,1
1877,0
2233,0
389,1
2944,0
2172,0
2971,0
3168,0
1875,0
2986,0
3051,0
1718,0
2536,0
3196,0
502,1
656,1
2771,0
929,1
2283,0
1611,0
913,1
825,1
374,1
3270,0
2229,0
1217,1
2452,0
3053,0
139,1
2449,0
154,1
3139,0
1218,1
1473,1
2816,0
2749,0
1047,1
651,0
3469,1
2071,0
82,1
658,1
2696,0
760,1
2940,0
547,1
3181,0
1039,1
1119,1
436,1
1674,0
2977,0
894,1
2743,0
1880,0
3646,0
3114,0
2990,0
3299,0
2846,0
30,0
1893,0
3334,0
2032,0
988,1
2745,0
795,1
3225,0
603,1
696,1
2540,0
518,1
2377,0
495,1
324,0
2882,0
1975,0
1082,1
1233,0
3668,0
3290,0
3652,0
2524,0
1170,1
1010,1
2476,0
2681,0
1341,1
1296,1
1923,0
882,1
2467,0
799,1
65,1
17,1
1203,1
2492,1
1226,1
275,1
2498,0
3265,0
2001,0
114,1
1483,0
3133,0
3418,0
3513,0
1961,0
2153,0
2245,0
149,1
3337,1
1068,1
1704,0
855,1
