1505,0
1009,1
3413,0
2766,0
3101,0
468,0
3671,0
3588,0
2587,0
77,1
916,1
554,1
1710,0
150,1
2185,0
3340,0
2522,0
1652,0
1857,0
399,1
2098,0
111,1
1364,1
3550,1
3116,0
162,0
1316,1
504,1
730,1
1656,0
3473,0
2083,1
735,1
3571,0
2698,0
1131,1
63,1
2189,0
1204,1
3135,1
2084,0
411,1
3247,0
42,1
1650,0
3259,0
497,1
39,0
3580,0
1435,1
1037,1
2918,0
3622,0
3331,0
1306,1
2873,0
3590,1
3602,1
3396,0
2831,0
2210,0
2594,0
3122,0
1870,0
2351,0
3198,0
1088,1
823,1
583,1
2100,0
400,1
2112,0
3206,1
3321,0
1910,0
3552,0
2607,0
588,1
3674,0
3636,0
2878,0
2628,0
1738,0
318,0
3058,0
360,1
1734,0
1257,1
45,1
1103,1
2114,0
464,1
299,1
85,1
1845,0
3585,0
836,1
1055,1
3634,0
3238,0
27,1
664,1
2403,0
1907,0
1215,0
367,0
1366,1
3577,0
3527,0
2074,0
439,1
461,1
2300,0
725,1
526,0
2935,0
1783,0
2707,0
1616,0
2326,0
3144,0
856,1
3633,0
2480,0
1798,0
1265,1
3004,0
3216,0
809,1
2641,0
2525,0
287,1
646,1
747,1
1812,0
1688,0
842,1
459,1
2615,0
2190,0
2581,0
1990,1
947,1
2496,0
816,1
543,1
57,1
1862,0
480,1
614,1
1384,1
3248,0
3310,1
2507,0
793,1
2057,0
86,1
962,1
874,1
2243,0
563,1
1901,0
679,1
980,1
2679,0
3153,0
3036,0
2595,0
910,1
3191,0
3445,0
765,1
3529,1
2921,0
2427,0
3604,0
848,1
1945,0
3154,0
2132,0
907,1
567,1
83,1
3131,0
2370,0
1526,0
1578,1
1194,1
3039,0
214,1
2723,0
1252,1
2381,0
1019,0
1808,0
849,1
1223,1
566,1
115,1
3123,0
2634,0
2691,0
1677,0
2752,0
1064,1
1243,1
3374,0
1356,1
2943,0
354,1
438,1
1641,0
1303,1
2797,0
2235,0
2285,0
2518,0
2505,0
3319,0
96,0
657,1
3572,0
308,1
15,1
1077,1
3362,0
2993,0
2699,0
1168,1
2976,0
875,1
1778,0
1408,1
2987,1
2929,0
1342,0
1336,1
3080,0
995,1
2290,0
866,1
724,1
2644,0
2346,0
1560,0
985,0
1246,1
264,1
1414,1
1330,1
3233,0
2835,0
1149,1
3090,0
2819,0
2088,0
745,1
520,0
1707,0
2080,0
3014,0
2618,0
1872,0
932,1
3381,0
2686,0
1629,0
1642,0
2398,0
2317,0
2908,0
1007,0
2730,0
804,1
606,0
2225,0
60,1
2170,0
3263,1
1368,1
818,1
3226,0
3244,0
1984,0
1126,1
2130,0
1760,0
284,1
2487,0
2056,0
1518,0
3660,0
2110,0
533,1
296,1
949,1
1111,1
2920,0
2948,0
2633,0
3271,0
1600,0
2458,0
3509,0
143,1
2489,0
3047,1
3638,0
2755,0
3205,0
2077,1
2334,0
192,1
1795,0
1508,0
1780,0
2678,0
2832,0
3098,0
2965,0
2054,0
2154,0
1264,0
90,1
2652,0
3076,0
142,1
2158,0
527,1
102,1
3306,1
3251,0
2181,1
14,1
2021,0
285,1
1105,1
1297,1
1063,1
1555,0
259,1
3399,0
1236,1
2461,0
3132,0
1933,0
3279,0
711,1
1822,0
2042,0
3492,0
3269,0
145,1
353,1
750,1
2779,0
1906,0
2812,0
2509,0
544,1
2956,0
2897,0
1680,0
1973,0
2953,0
2281,0
2310,1
2758,0
