396,1
3493,0
879,1
3669,0
925,1
2703,0
2802,0
3370,0
1034,1
1813,0
1886,0
3003,0
2930,0
2415,0
2019,0
3598,0
2753,0
2598,0
1531,0
2061,0
2866,0
1646,0
2960,0
3541,0
3046,0
1763,0
2109,0
813,1
1503,1
534,1
1049,1
3282,0
1346,1
21,1
2738,0
1952,0
974,0
1844,0
2671,0
2422,0
2128,0
413,1
1229,1
3606,0
1599,0
1107,1
2759,1
3675,0
358,1
1351,1
460,1
2201,0
1800,0
2195,0
135,1
508,1
2589,0
1135,1
1430,0
1856,0
2027,0
1776,0
3546,1
2728,0
840,1
2316,0
1438,0
2485,0
2483,1
128,1
905,1
443,1
2251,0
3230,0
1470,1
2271,0
1363,1
2226,0
432,1
2722,1
1466,1
731,1
1918,0
1939,0
1397,1
2402,0
22,1
3560,0
880,1
2572,1
319,1
164,1
2045,0
1476,0
824,1
2002,0
1682,0
1176,1
1232,1
3102,0
2702,0
1289,1
1184,1
2692,0
59,1
2627,0
3397,0
3166,0
3462,0
2404,0
2791,0
743,1
676,1
1863,0
133,1
1520,0
3482,0
756,1
124,1
2239,1
3073,0
416,1
3253,0
2784,0
3012,0
2067,0
615,1
2013,0
1219,1
33,1
973,1
1730,0
2228,0
2360,0
3088,0
1152,1
678,0
1468,1
2060,0
3317,0
665,1
37,1
576,1
412,1
1370,1
2658,0
514,1
29,0
2578,0
1669,0
838,1
195,1
1714,0
3601,0
2320,0
3142,0
2257,0
2167,0
2861,0
3215,0
2912,0
1269,1
1304,1
1080,1
2474,0
1337,1
2872,0
2454,0
798,1
741,1
165,1
3185,0
1580,0
140,1
1544,0
1270,1
1038,1
2164,0
2967,0
1497,0
3517,0
2798,0
663,1
2389,0
3070,0
2586,0
3491,0
677,1
2277,0
2335,0
448,1
194,1
591,1
2890,0
773,1
757,1
1375,0
2630,0
7,0
335,1
1211,1
565,1
635,1
3553,0
1379,1
3194,0
1891,1
3427,0
1478,1
2465,0
3432,0
1329,0
2840,0
2864,0
2575,0
2646,0
3574,0
1347,0
1882,0
1396,0
1628,1
58,1
792,1
235,1
3189,0
2731,0
1522,1
398,1
174,1
1477,1
1604,0
1676,0
1051,1
3217,0
474,1
2390,1
2605,0
1324,1
1014,1
469,1
2823,0
106,1
2357,0
3659,0
1602,0
2363,0
1222,1
499,1
1340,1
2305,0
819,1
1699,0
3600,0
2513,0
1486,0
449,0
1182,1
3084,0
713,1
1631,0
2137,0
273,0
2231,0
3676,0
2259,0
1403,0
2168,0
368,1
1694,0
2850,0
3380,0
2006,0
267,0
66,1
3045,0
3170,0
2367,0
3664,0
2157,0
3223,0
488,0
2677,0
690,0
1968,0
2903,0
2447,0
3672,0
1490,0
522,1
595,1
2342,0
686,1
1878,1
1214,1
212,1
1286,0
923,1
67,0
2107,0
982,1
2497,0
206,1
885,1
2592,0
1654,0
1796,0
215,1
93,1
1127,1
221,0
869,1
3514,0
2923,0
753,1
13,1
2830,0
640,1
887,0
2423,0
1177,1
3607,1
555,0
2311,0
870,1
3343,0
770,1
1991,0
3645,0
847,1
369,1
2665,0
1174,1
2166,0
1765,0
61,1
3551,1
3594,1
889,1
3356,0
3428,0
1027,1
1913,0
2915,0
946,1
46,1
3224,1
243,1
3632,0
1086,0
1258,1
213,1
2016,0
2111,1
2998,0
1689,0
2241,0
2554,0
1605,0
3515,0
1954,0
2946,0
911,1
722,1
1230,1
3654,0
2757,0
3368,0
1552,0
