331,1
3038,0
2036,0
2301,0
397,1
1869,0
217,1
1615,1
1190,1
1591,0
2772,0
3020,0
209,1
2221,0
3152,0
1525,0
2885,0
1828,0
2721,0
2782,0
3487,0
3048,1
627,1
189,1
1723,0
401,1
584,1
2552,0
2463,0
1419,1
977,1
2396,0
2532,0
315,1
376,0
1501,0
1932,1
2626,0
1874,0
2499,0
801,1
5,0
237,1
680,1
3119,0
441,1
1277,1
3450,0
392,0
3439,0
300,1
1585,0
1410,0
3108,0
317,1
3464,0
383,0
1022,1
1861,0
1301,0
2104,0
2845,0
16,1
1947,0
1950,0
229,1
3214,0
99,1
3661,0
2708,1
1335,0
3184,0
466,0
2025,0
185,1
203,0
3349,0
320,1
1300,1
3392,0
1789,0
1242,1
1247,1
2790,1
2091,0
2242,0
313,1
3377,0
3612,0
1824,0
3556,0
3188,0
3096,0
3346,1
97,1
2809,0
1909,0
538,1
2420,1
3364,0
811,1
1398,1
265,1
961,1
2821,0
393,1
3024,0
1988,1
2048,0
943,1
1987,0
2768,0
3348,0
2362,0
2862,0
545,1
3628,0
2475,0
1574,0
1569,0
1192,1
242,1
2354,0
2537,0
269,1
2783,0
2504,0
2004,0
1485,0
2400,0
2471,0
349,1
2875,0
1163,0
230,1
3625,0
1431,1
700,0
3351,0
851,1
3566,1
1031,1
1332,1
34,1
2103,0
1188,1
810,1
940,1
1276,1
2306,0
1106,1
155,1
1944,1
3357,0
3350,0
2847,0
132,0
379,1
1850,0
1814,0
3249,0
386,1
3354,0
1598,0
342,1
1062,1
546,0
1756,0
1725,0
1728,0
3336,0
3260,0
941,1
1661,0
1741,0
3423,0
2744,0
1843,0
2222,0
1769,1
151,1
1735,0
2794,0
1056,1
465,1
2659,0
2456,0
2529,0
2291,0
2378,0
1104,1
1458,1
953,1
1003,0
3054,0
788,1
2069,0
3410,0
2327,0
1153,1
2571,0
2561,0
2709,0
2343,0
51,1
1028,1
1929,1
2102,0
1612,0
3371,1
3617,0
653,1
1515,0
3099,0
2770,0
2528,0
3460,1
768,1
3525,0
2801,0
2841,0
476,1
380,0
1827,0
370,1
1358,1
364,1
2433,0
3655,0
1150,1
3077,0
3227,0
1412,0
3344,0
2682,0
1023,1
2364,0
3328,0
2853,0
112,1
2550,0
1643,0
748,1
1040,1
525,1
94,1
1899,0
3173,0
1773,0
1290,1
326,0
2265,0
1259,1
878,1
3352,0
632,1
661,1
1837,0
3064,0
510,1
2936,0
422,1
3278,0
1459,1
688,1
852,1
2672,0
3176,0
2356,0
1085,1
2194,0
1110,0
2365,0
675,1
1059,1
490,1
359,1
1787,0
1985,0
2917,0
586,1
2096,0
3134,0
2215,0
280,1
1409,0
1908,0
2941,0
645,1
3616,1
1169,1
1971,0
2115,0
1830,0
1825,1
712,1
552,1
1353,1
2337,0
3433,0
3160,0
1597,0
1839,0
590,1
2150,0
2573,0
2713,0
1589,0
3109,0
984,1
2796,0
1623,0
1823,0
843,1
785,1
3212,0
2145,0
577,1
253,1
11,1
2964,0
2033,0
1323,1
2736,0
292,1
3558,0
3174,0
2910,0
631,1
1261,1
1442,1
2304,0
1959,0
1702,0
987,1
130,1
288,1
366,1
238,1
3506,0
762,1
1102,1
2178,0
2412,0
3530,1
2369,0
496,1
937,1
1663,0
2942,0
2754,0
1096,1
1671,0
2760,1
1740,0
1117,1
1311,1
294,1
1451,1
2182,0
3512,0
1350,0
2218,0
3315,0
2842,1
3252,1
3256,0
2852,0
