2887,0
2191,0
3086,0
244,1
2963,0
1897,0
64,1
1772,0
2544,0
1207,1
123,1
3629,0
1754,0
540,1
1524,1
3231,0
3624,0
1647,0
1866,1
1833,0
2022,0
1895,0
1362,1
1231,1
3236,0
3599,1
2087,0
2888,0
3578,0
1355,1
2298,0
2254,0
2426,0
2514,0
1274,1
431,1
899,1
2793,0
2385,0
297,1
2230,1
3382,1
2294,0
121,1
1141,1
262,1
1161,1
2924,0
3267,0
184,1
1407,1
1225,1
3441,1
2961,1
2838,0
3322,1
3043,0
1400,0
1537,0
2313,1
2868,0
1050,0
1191,1
2515,0
3327,0
20,1
1533,0
625,1
500,0
2482,0
714,1
1450,0
1900,0
1583,0
922,1
934,1
2947,0
3576,1
1852,0
3365,1
3276,0
3597,0
1637,0
542,1
3339,0
3641,0
3393,1
2995,1
1234,1
2162,1
3417,1
3182,1
187,1
2815,0
1506,0
3542,0
1354,1
3155,0
3394,0
1256,1
1012,0
101,0
453,1
662,1
3010,0
3480,0
2477,1
1887,0
2431,0
1312,0
1981,0
1057,0
3288,0
2904,0
1779,0
1372,1
3192,0
494,1
2563,0
3234,0
3207,0
2118,0
1986,1
963,1
208,1
3569,1
31,1
1416,0
3376,1
886,1
2778,1
790,1
1075,0
167,0
1619,0
550,0
860,1
2089,1
873,1
1385,1
2244,0
1283,1
2669,0
3557,1
1030,1
272,1
1640,0
1715,0
1648,0
839,0
2597,0
1645,0
3006,0
2272,0
378,1
3630,0
1876,0
1206,1
553,1
1940,0
1781,0
1411,0
2520,0
1046,1
2336,0
2588,0
3680,1
2919,0
1914,1
2082,1
1094,1
3448,0
1577,0
2448,0
924,1
3384,1
3425,0
2859,0
1744,0
110,1
1481,1
1098,1
1151,1
902,1
2706,1
952,1
501,1
68,1
1982,1
2408,0
1956,0
1507,1
1076,0
19,1
1434,1
1143,1
3311,0
2632,0
312,0
636,0
1879,0
1388,0
304,1
3178,0
2949,0
2055,0
3296,0
429,1
310,1
1079,1
2818,0
2116,1
3621,0
2997,0
3228,0
2913,0
3,1
1821,0
1016,1
3308,1
159,1
2113,0
1369,0
25,1
1751,0
2007,1
188,0
1472,1
2386,0
3158,1
1415,0
1066,1
2094,0
183,1
433,1
6,1
1561,0
3497,0
530,1
1571,0
1803,0
2889,0
1446,1
580,1
826,1
218,0
1941,1
290,0
1573,1
3172,0
3241,1
620,1
1292,1
1418,1
41,1
2204,0
1662,0
783,1
1873,1
3169,0
749,1
74,1
298,0
2650,0
3390,1
1491,1
2737,1
127,1
2580,0
1360,1
2039,0
2673,0
2970,0
1732,0
3412,0
1563,0
2173,0
12,1
2843,0
519,1
2720,1
3570,0
1291,1
846,1
1539,0
50,0
1263,1
1488,0
1588,0
136,1
821,1
736,1
2000,0
3549,1
2237,0
1810,0
233,1
2325,1
1321,0
927,1
1953,1
3459,1
1484,0
2387,0
2834,0
2788,0
3156,0
1307,1
1180,1
152,1
1209,1
2479,0
1801,0
2275,0
3163,0
1108,1
2050,0
2309,0
969,0
3001,0
2958,1
1327,0
1227,0
3521,1
3281,0
3000,0
1298,0
415,1
684,1
2813,0
3329,0
277,1
2401,1
3414,1
2261,0
444,1
1854,0
3219,0
2804,0
56,1
1948,0
1101,1
593,1
751,0
3505,1
3250,1
737,1
321,1
682,1
1173,1
1594,0
3066,0
1885,0
1785,0
2199,0
341,1
1695,0
1799,1
648,1
1902,0
2931,0
1036,1
2510,0
307,0
234,1
1279,1
2180,0
3379,1
